Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Asgard,simple,18052,AGFLATPAEXT,Asgard 10/12 Power Assist Flat Box Combo,1,0,visible,,"Asgard 10"" And 12"" POWER ASSIST® Flat Box Set",,,,1594.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatboxset-18052/asgard-flatboxset-18052-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18053,ADTAPINGFIXED,Asgard Taping Set with Fixed Handles,1,0,visible,,Asgard Taping Set,,,,2374.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-tapingset-18053/asgard-tapingset-18053-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18054,AGTAPINGEXT,Asgard Taping Set with Extendable Handles,1,0,visible,,Asgard Extendable Taping Set,,,,2614.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-tapingset-18054/asgard-tapingset-18054-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18055,AGFINISHEXT,Asgard Finishing Set 10/12 Boxes,1,0,visible,,Asgard Finishing Set,,,,2293.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-finishingset-18055/asgard-finishingset-18055-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18056,AGFINISHMAXXEXT,Asgard Finishing Set 10/12 Maxx Boxes,1,0,visible,,Asgard MAXXBOX® Finishing Set,,,,2442.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-finishingset-18056/asgard-finishingset-18056-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18057,AGFINISHPAEXT,Asgard Finishing Set 10/12 Power Assist Boxes,1,0,visible,,Asgard POWER ASSIST® Finishing Set,,,,2551.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-finishingset-18057/asgard-finishingset-18057-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18058,AGFULLEXT,Asgard Full Set 10/12 Flat Boxes,1,0,visible,,Asgard Full Set,,,,3664.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-fullset-18058/asgard-fullset-18058-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18059,AGFULLMAXEXT,Asgard Full Set 10/12 Maxx Boxes,1,0,visible,,Asgard MAXXBOX® Full Set,,,,3730.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-fullset-18059/asgard-fullset-18059-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18060,AGFULLPAEXT,Asgard Full Set 10/12 Power Assist Boxes,1,0,visible,,Asgard POWER ASSIST® Full Set,,,,3908.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-fullset-18060/asgard-fullset-18060-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18061,CR01-AD_FH-AD,AG15 Asgard Corner Roller with Fixed Handle,1,0,visible,,Asgard Corner Roller with Handle,,,,204.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-cornerroller-18061/asgard-cornerroller-18061-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18062,CR01-AD_XH-AD,AG15EXT Asgard Corner Roller with Extendable Handle,1,0,visible,,Asgard Corner Roller with Extendable Handle,,,,324.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-cornerroller-18062/asgard-cornerroller-18062-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18063,CA08-AD_FH-AD,AG35 Asgard Angle Box with Fixed Handle,1,0,visible,,"Asgard 8"" Angle Box with Handle",,,,313.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglebox-18063/asgard-anglebox-18063-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18064,CA08-AD_XH-AD,AG35EXT Asgard Angle Box with Extendable Handle,1,0,visible,,"Asgard 8"" Angle Box with Extendable Handle",,,,433.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglebox-18064/asgard-anglebox-18064-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,variable,AsgardAngleHead,,Asgard Angle Head,1,0,visible,,"Asgard 3.5"" Angle Head",,,,,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah35ad/asgard-anglehead-ah35ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah30ad/asgard-anglehead-ah30ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah25ad/asgard-anglehead-ah25ad-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,Size,"2.5"" | 3"" | 3.5""",1,1,1,,,
Asgard,variable,AsgardFinishingBox,,Asgard Finishing Box,1,0,visible,,"Asgard 12"" Flat Box",,,,,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez12ad/asgard-flatbox-ez12ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez10ad/asgard-flatbox-ez10ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez07ad/asgard-flatbox-ez07ad-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,Size,"7"" | 10"" | 12""",1,1,1,,,
Asgard,variable,AsgardMaxxBoxFinishingBox,,Asgard MaxxBox Finishing Box,1,0,visible,,"Asgard 12"" MAXXBOX Flat Box",,,,,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc12ad/asgard-flatbox-ehc12ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc10ad/asgard-flatbox-ehc10ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc07ad/asgard-flatbox-ehc07ad-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,Size,"7"" | 10"" | 12""",1,1,1,,,
Asgard,variable,AsgardPowerAssistFinishingBox,,Asgard Power Assist Finishing Box,1,0,visible,,"Asgard 12"" POWER ASSIST® Flat Box",,,,,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa12ad/asgard-flatbox-pa12ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa10ad/asgard-flatbox-pa10ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa07ad/asgard-flatbox-pa07ad-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,Size,"7"" | 10"" | 12""",1,1,1,,,
Asgard,variation,18002,EZ07-AD,AG20 Asgard Finishing Box,1,0,visible,,"Asgard 7"" Flat Box",,,,299.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez07ad/asgard-flatbox-ez07ad-01.webp,,,AsgardFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"7""",1,1,1,,,
Asgard,variation,18003,EZ10-AD,AG25 Asgard Finishing Box,1,0,visible,,"Asgard 10"" Flat Box",,,,313.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez10ad/asgard-flatbox-ez10ad-01.webp,,,AsgardFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"10""",1,1,1,,,
Asgard,variation,18004,EZ12-AD,AG30 Asgard Finishing Box,1,0,visible,,"Asgard 12"" Flat Box",,,,327.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez12ad/asgard-flatbox-ez12ad-01.webp,,,AsgardFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"12""",1,1,1,,,
Asgard,variation,18005,AH25-AD,AG42 Asgard Angle Head,1,0,visible,,"Asgard 2.5"" Angle Head",,,,316.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah25ad/asgard-anglehead-ah25ad-01.webp,,,AsgardAngleHead,,,,,,,Brand,Asgard,1,1,0,Size,"2.5""",1,1,1,,,
Asgard,variation,18006,AH30-AD,"AG48 Asgard 3"" Angle Head",1,0,visible,,"Asgard 3"" Angle Head",,,,338.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah30ad/asgard-anglehead-ah30ad-01.webp,,,AsgardAngleHead,,,,,,,Brand,Asgard,1,1,0,Size,"3""",1,1,1,,,
Asgard,variation,18007,AH35-AD,AG48X Asgard Angle Head,1,0,visible,,"Asgard 3.5"" Angle Head",,,,356.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah35ad/asgard-anglehead-ah35ad-01.webp,,,AsgardAngleHead,,,,,,,Brand,Asgard,1,1,0,Size,"3.5""",1,1,1,,,
Asgard,variation,18020,PA07-AD,AG24 Asgard Power Assist Finishing Box,1,0,visible,,"Asgard 7"" POWER ASSIST® Flat Box",,,,428.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa07ad/asgard-flatbox-pa07ad-01.webp,,,AsgardPowerAssistFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"7""",1,1,1,,,
Asgard,variation,18021,PA10-AD,AG28 Asgard Power Assist Finishing Box,1,0,visible,,"Asgard 10"" POWER ASSIST® Flat Box",,,,442.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa10ad/asgard-flatbox-pa10ad-01.webp,,,AsgardPowerAssistFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"10""",1,1,1,,,
Asgard,variation,18022,PA12-AD,AG33 Asgard Power Assist Finishing Box,1,0,visible,,"Asgard 12"" POWER ASSIST® Flat Box",,,,456.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa12ad/asgard-flatbox-pa12ad-01.webp,,,AsgardPowerAssistFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"12""",1,1,1,,,
Asgard,variation,18023,EHC07-AD,AG22 Asgard MaxxBox Finishing Box,1,0,visible,,"Asgard 7"" MAXXBOX Flat Box",,,,365.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc07ad/asgard-flatbox-ehc07ad-01.webp,,,AsgardMaxxBoxFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"7""",1,1,1,,,
Asgard,variation,18024,EHC10-AD,AG26 Asgard MaxxBox Finishing Box,1,0,visible,,"Asgard 10"" MAXXBOX Flat Box",,,,374.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc10ad/asgard-flatbox-ehc10ad-01.webp,,,AsgardMaxxBoxFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"10""",1,1,1,,,
Asgard,variation,18025,EHC12-AD,AG31 Asgard MaxxBox Finishing Box,1,0,visible,,"Asgard 12"" MAXXBOX Flat Box",,,,415.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc12ad/asgard-flatbox-ehc12ad-01.webp,,,AsgardMaxxBoxFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"12""",1,1,1,,,
Columbia Taping Tools,simple,AHA,AHA,Columbia Anglehead Adaptor (AHA),0,0,visible,Columbia Anglehead Adaptor in Angleheads. Structured temp catalog entry with  options: Anglehead Adaptor.,<p>Columbia Anglehead Adaptor in Angleheads. Structured temp catalog entry with  options: Anglehead Adaptor.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/angleheads/anglehead-adaptor/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-adaptor-AHA-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp,,,,,,,,,1,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Anglehead Adaptor (AHA),Columbia Anglehead Adaptor in Angleheads. Structured temp catalog entry with  options: Anglehead Adaptor.,
Columbia Taping Tools,simple,CC,CC,Columbia Corner Cobra (CC),0,0,visible,Columbia Corner Cobra in Corner Rollers. Structured temp catalog entry with  options: Corner Cobra.,<p>Columbia Corner Cobra in Corner Rollers. Structured temp catalog entry with  options: Corner Cobra.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/corner-rollers/corner-cobra/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Corner Rollers,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-corner-cobra-CC-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-semi-automatic-case_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-semi-automatic-case_02.webp,,,,,,,,,46,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Corner Cobra (CC),Columbia Corner Cobra in Corner Rollers. Structured temp catalog entry with  options: Corner Cobra.,
Columbia Taping Tools,simple,CEXT90,CEXT90,Columbia External Corner Applicator (CEXT90),0,0,visible,Columbia External Corner Applicator in Applicators. Structured temp catalog entry with  options: External Corner Applicator.,<p>Columbia External Corner Applicator in Applicators. Structured temp catalog entry with  options: External Corner Applicator.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/applicators/external-corner-applicator/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Applicators,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-external-corner-applicator-CEXT90-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-external-corner-applicator-CEXT90-02.webp,,,,,,,,,7,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia External Corner Applicator (CEXT90),Columbia External Corner Applicator in Applicators. Structured temp catalog entry with  options: External Corner Applicator.,
Columbia Taping Tools,simple,CF1B,CF1B,Columbia Direct Plate - Flusher,1,0,visible,Genuine Columbia Taping Tools OEM structural plate or bracket — Columbia Direct Plate - Flusher. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: CF1B.,<p><strong>Columbia Direct Plate - Flusher</strong> is a genuine OEM structural plate or bracket for Columbia Taping Tools automatic taping systems. This structural component provides the mounting reference or load path for adjoining parts within the tool assembly. Correct fitment is essential for maintaining dimensional accuracy and structural integrity.</p><p>Order by part number <strong>CF1B</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>CF1B</td></tr></tbody></table>,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"CF1B, flusher plate, structural bracket, corner flusher parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-direct-plate-flusher-CF1B-01.webp,,,,,,,,,465,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Direct Plate for Corner Flushers - CF1B,Genuine Columbia CF1B OEM structural plate for corner flushers. Essential for maintaining mounting reference and load path integrity.,
